
Time;User;Nice;Sys;Idle;IO;Run;Ctxt/s;IRQ/s;Fork;Exec;Exit;Watts;
15:59:15;6.5;0.0;0.0;93.5;0.0;2;806;760;0;0;0;61.63
15:59:16;6.4;0.0;0.0;93.6;0.0;2;872;760;0;0;0;61.28
15:59:16;6.4;0.0;0.2;93.4;0.0;2;1158;902;14;14;11;62.19
15:59:17;6.5;0.0;0.0;93.5;0.0;2;682;638;0;0;0;61.28
15:59:17;6.3;0.0;0.0;93.7;0.0;2;1218;858;13;7;16;62.03
15:59:18;6.4;0.0;0.0;93.6;0.0;2;814;696;0;0;0;60.98
15:59:18;6.3;0.0;0.0;93.7;0.0;2;752;658;0;0;0;61.15
15:59:19;6.4;0.0;0.1;93.5;0.0;2;860;924;0;0;0;61.80
15:59:19;6.4;0.0;0.0;93.5;0.1;2;718;618;0;0;0;61.02
15:59:20;6.3;0.0;0.0;93.7;0.0;2;784;708;0;0;0;61.04
15:59:20;5.4;0.0;0.5;94.1;0.0;1;840;782;1;1;5;56.79
15:59:21;0.0;0.0;0.0;100.0;0.0;1;392;334;0;0;0;15.37
15:59:21;0.1;0.0;0.0;99.9;0.0;1;614;602;10;10;7;16.12
15:59:22;0.0;0.0;0.0;100.0;0.0;1;280;222;0;0;0;14.72
15:59:22;0.0;0.0;0.1;99.9;0.0;1;650;484;5;3;8;16.34
15:59:23;0.0;0.0;0.0;100.0;0.0;1;772;4336;0;0;0;88.01
15:59:23;0.0;0.0;0.0;100.0;0.0;1;1336;4552;0;0;0;87.60
15:59:24;0.0;0.0;0.0;100.0;0.0;1;1900;3664;0;0;0;68.87
15:59:24;0.1;0.0;0.0;99.7;0.1;1;1238;1058;0;0;0;18.60
15:59:25;0.0;0.0;0.1;99.9;0.0;1;384;276;1;1;1;15.12
15:59:25;0.2;0.0;0.0;99.8;0.0;1;752;476;4;4;4;16.13
15:59:26;0.0;0.0;0.0;100.0;0.0;1;458;346;0;0;0;15.03
15:59:26;0.1;0.0;0.1;99.8;0.0;1;612;658;10;10;7;15.87
15:59:27;0.0;0.0;0.0;100.0;0.0;1;260;212;0;0;0;14.62
15:59:27;0.0;0.0;0.0;100.0;0.0;1;508;450;5;3;8;15.12
15:59:28;0.0;0.0;0.0;100.0;0.0;1;348;240;0;0;0;14.58
15:59:28;0.0;0.0;0.0;100.0;0.0;1;292;214;0;0;0;14.63
15:59:29;0.0;0.0;0.0;100.0;0.0;1;236;178;0;0;0;14.50
15:59:29;0.0;0.0;0.0;99.9;0.1;1;308;204;0;0;0;14.74
15:59:30;0.0;0.0;0.0;100.0;0.0;1;254;224;0;0;0;14.58
15:59:30;0.0;0.0;0.2;99.8;0.0;1;876;678;7;7;5;16.53
15:59:31;0.1;0.0;0.0;99.9;0.0;1;872;480;0;0;0;15.34
15:59:31;4.9;0.0;1.5;93.6;0.0;2;758;770;12;12;9;48.33
15:59:32;6.2;0.0;0.0;93.8;0.0;2;346;592;0;0;0;48.55
15:59:32;6.1;0.0;0.1;93.8;0.0;2;624;584;9;5;12;48.84
15:59:33;6.1;0.0;0.1;93.8;0.0;2;278;656;0;0;0;49.42
15:59:33;6.3;0.0;0.0;93.7;0.0;2;316;464;0;0;0;48.65
15:59:34;6.0;0.0;0.2;93.8;0.0;2;472;550;0;0;0;48.70
15:59:34;6.1;0.0;0.1;93.6;0.1;2;276;442;0;0;0;48.62
15:59:35;6.3;0.0;0.0;93.7;0.0;2;282;468;0;0;0;48.65
15:59:35;6.2;0.0;0.1;93.6;0.0;2;372;456;0;0;0;48.84
15:59:36;6.0;0.0;0.1;93.8;0.1;2;540;658;0;0;0;49.05
15:59:36;6.4;0.0;0.1;93.5;0.0;2;572;662;12;12;9;49.59
15:59:37;6.1;0.0;0.0;93.9;0.0;2;364;752;0;0;0;49.12
15:59:37;6.2;0.0;0.1;93.6;0.0;2;570;538;9;5;12;49.20
15:59:38;6.1;0.0;0.1;93.8;0.0;2;362;712;0;0;0;49.13
15:59:38;6.1;0.0;0.1;93.8;0.0;2;248;460;0;0;0;48.95
15:59:39;6.2;0.0;0.1;93.6;0.0;2;208;394;0;0;0;48.82
15:59:39;6.4;0.0;0.0;93.5;0.1;2;370;530;0;0;0;49.33
15:59:40;3.6;0.0;0.8;95.6;0.0;2;4300;2404;0;0;0;42.65
15:59:40;3.5;0.0;0.9;95.6;0.0;1;4882;2802;0;0;0;43.04
15:59:41;3.4;0.0;0.0;96.6;0.0;1;6616;3584;0;0;0;42.09
15:59:41;3.4;0.0;0.1;96.5;0.0;1;6876;3706;12;12;9;42.37
15:59:42;3.5;0.0;0.0;96.5;0.0;1;6614;3752;0;0;0;43.04
15:59:42;3.5;0.0;0.1;96.4;0.0;2;6550;3500;9;5;12;42.09
15:59:43;3.5;0.0;0.0;96.5;0.0;2;6184;3528;0;0;0;42.37
15:59:43;3.6;0.0;0.0;96.4;0.0;2;6132;3310;0;0;0;43.04
15:59:44;3.5;0.0;0.0;96.5;0.0;2;6264;3384;0;0;0;43.04
15:59:44;3.6;0.0;0.0;96.2;0.1;2;6204;3336;0;0;0;42.09
15:59:45;3.5;0.0;0.0;96.5;0.0;2;6106;3326;0;0;0;42.37
15:59:45;3.6;0.0;0.1;96.2;0.0;2;6676;7036;0;0;0;42.65
15:59:46;3.6;0.0;0.1;96.2;0.0;1;7118;7346;0;0;0;42.65
15:59:46;3.6;0.0;0.1;96.2;0.0;1;7482;6734;12;12;9;43.04
15:59:47;3.4;0.0;0.0;96.6;0.0;1;6454;3644;0;0;0;42.09
15:59:47;3.4;0.0;0.0;96.6;0.0;1;6858;3650;9;5;12;42.37
15:59:48;3.9;0.0;0.0;96.0;0.1;1;6876;3802;1;1;1;42.65
15:59:48;3.4;0.0;0.0;96.6;0.0;2;6530;3542;0;0;0;44.04
15:59:49;3.5;0.0;0.0;96.5;0.0;1;6350;3478;0;0;0;42.09
15:59:49;3.5;0.0;0.0;96.4;0.1;2;6428;3514;0;0;0;42.37
15:59:50;3.6;0.0;0.0;96.4;0.0;2;6184;3384;0;0;0;43.04
15:59:50;3.5;0.0;0.0;96.5;0.0;2;6252;3440;0;0;0;42.09
15:59:51;3.6;0.0;0.0;96.4;0.0;2;6202;3388;0;0;0;42.37
15:59:51;3.6;0.0;0.1;96.2;0.0;2;6524;3544;12;12;9;42.37
15:59:52;3.9;0.0;0.1;96.0;0.0;2;6866;3990;4;4;4;42.65
15:59:52;3.6;0.0;0.2;96.1;0.0;2;6638;3612;9;5;12;43.04
15:59:53;3.6;0.0;0.0;96.4;0.0;2;6122;3520;0;0;0;42.09
15:59:53;3.6;0.0;0.0;96.2;0.1;2;6252;3450;2;0;2;42.37
15:59:54;0.6;0.0;0.5;98.9;0.0;1;2558;1552;1;0;4;26.73
15:59:54;0.1;0.0;0.0;99.9;0.0;1;516;304;0;0;0;15.62
15:59:55;0.0;0.0;0.0;100.0;0.0;1;370;258;0;0;0;14.97
15:59:55;0.0;0.0;0.0;100.0;0.0;1;286;222;0;0;0;14.75
15:59:56;0.0;0.0;0.0;100.0;0.0;1;670;444;0;0;0;15.29
15:59:56;0.0;0.0;0.1;99.9;0.0;1;524;364;9;9;6;15.74
15:59:57;0.0;0.0;0.0;100.0;0.0;1;356;392;0;0;0;15.21
15:59:57;0.0;0.0;0.0;100.0;0.0;1;454;310;3;2;6;15.15
15:59:58;0.0;0.0;0.1;99.8;0.1;1;316;316;0;0;0;15.14
15:59:58;0.0;0.0;0.0;99.9;0.1;1;324;244;0;0;0;15.09
15:59:59;0.0;0.0;0.0;100.0;0.0;1;238;178;0;0;0;14.86
15:59:59;0.0;0.0;0.0;100.0;0.0;1;288;194;0;0;0;14.81
16:00:00;0.0;0.0;0.0;100.0;0.0;1;596;1358;0;0;0;33.60
16:00:00;0.0;0.0;0.0;100.0;0.0;1;826;4318;0;0;0;88.59
16:00:01;0.0;0.0;0.1;99.9;0.0;1;960;918;0;0;0;22.24
